INFO 2024-10-07 19:16:31,039 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-22 13:38:03,301 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 10, 0, 0)); args=(2, datetime.datetime(2025, 1, 10, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,306 utils (0.015) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 11, 0, 0)); args=(2, datetime.datetime(2025, 1, 11, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,315 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 12, 0, 0)); args=(2, datetime.datetime(2025, 1, 12, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,319 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 13, 0, 0)); args=(2, datetime.datetime(2025, 1, 13, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,327 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 14, 0, 0)); args=(2, datetime.datetime(2025, 1, 14, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,337 utils (0.015) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 15, 0, 0)); args=(2, datetime.datetime(2025, 1, 15, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,348 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 16, 0, 0)); args=(2, datetime.datetime(2025, 1, 16, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,352 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 17, 0, 0)); args=(2, datetime.datetime(2025, 1, 17, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,359 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 18, 0, 0)); args=(2, datetime.datetime(2025, 1, 18, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,365 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 19, 0, 0)); args=(2, datetime.datetime(2025, 1, 19, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,369 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 20, 0, 0)); args=(2, datetime.datetime(2025, 1, 20, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,374 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 21, 0, 0)); args=(2, datetime.datetime(2025, 1, 21, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,381 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 22, 0, 0)); args=(2, datetime.datetime(2025, 1, 22, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,386 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 23, 0, 0)); args=(2, datetime.datetime(2025, 1, 23, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,391 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 24, 0, 0)); args=(2, datetime.datetime(2025, 1, 24, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,399 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 25, 0, 0)); args=(2, datetime.datetime(2025, 1, 25, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,403 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 26, 0, 0)); args=(2, datetime.datetime(2025, 1, 26, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,409 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 27, 0, 0)); args=(2, datetime.datetime(2025, 1, 27, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,415 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 28, 0, 0)); args=(2, datetime.datetime(2025, 1, 28, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,419 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 29, 0, 0)); args=(2, datetime.datetime(2025, 1, 29, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,424 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 30, 0, 0)); args=(2, datetime.datetime(2025, 1, 30, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:03,428 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 31, 0, 0)); args=(2, datetime.datetime(2025, 1, 31, 0, 0)); alias=default
INFO 2024-11-22 13:38:03,432 basehttp "GET /dashboard/?month=1&year=2025 HTTP/1.1" 200 21536
DEBUG 2024-11-22 13:38:04,419 utils (0.000) QUERY = 'SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > %s AND "django_session"."session_key" = %s) LIMIT 21' - PARAMS = (datetime.datetime(2024, 11, 22, 8, 8, 4, 416111), '68uhdqjzs0kyrjckhv4cpe9iea6cl9ub'); args=(datetime.datetime(2024, 11, 22, 8, 8, 4, 416111), '68uhdqjzs0kyrjckhv4cpe9iea6cl9ub'); alias=default
DEBUG 2024-11-22 13:38:04,449 utils (0.016) QUERY = 'SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = %s LIMIT 21' - PARAMS = (2,); args=(2,); alias=default
DEBUG 2024-11-22 13:38:04,453 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 1, 0, 0)); args=(2, datetime.datetime(2025, 2, 1, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,458 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 2, 0, 0)); args=(2, datetime.datetime(2025, 2, 2, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,464 utils (0.015) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 3, 0, 0)); args=(2, datetime.datetime(2025, 2, 3, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,469 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 4, 0, 0)); args=(2, datetime.datetime(2025, 2, 4, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,474 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 5, 0, 0)); args=(2, datetime.datetime(2025, 2, 5, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,481 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 6, 0, 0)); args=(2, datetime.datetime(2025, 2, 6, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,487 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 7, 0, 0)); args=(2, datetime.datetime(2025, 2, 7, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,495 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 8, 0, 0)); args=(2, datetime.datetime(2025, 2, 8, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,500 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 9, 0, 0)); args=(2, datetime.datetime(2025, 2, 9, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,504 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 10, 0, 0)); args=(2, datetime.datetime(2025, 2, 10, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,512 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 11, 0, 0)); args=(2, datetime.datetime(2025, 2, 11, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,516 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 12, 0, 0)); args=(2, datetime.datetime(2025, 2, 12, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,520 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 13, 0, 0)); args=(2, datetime.datetime(2025, 2, 13, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,528 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 14, 0, 0)); args=(2, datetime.datetime(2025, 2, 14, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,533 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 15, 0, 0)); args=(2, datetime.datetime(2025, 2, 15, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,537 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 16, 0, 0)); args=(2, datetime.datetime(2025, 2, 16, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,544 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 17, 0, 0)); args=(2, datetime.datetime(2025, 2, 17, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,549 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 18, 0, 0)); args=(2, datetime.datetime(2025, 2, 18, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,552 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 19, 0, 0)); args=(2, datetime.datetime(2025, 2, 19, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,560 utils (0.015) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 20, 0, 0)); args=(2, datetime.datetime(2025, 2, 20, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,565 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 21, 0, 0)); args=(2, datetime.datetime(2025, 2, 21, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,568 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 22, 0, 0)); args=(2, datetime.datetime(2025, 2, 22, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,575 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 23, 0, 0)); args=(2, datetime.datetime(2025, 2, 23, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,604 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 24, 0, 0)); args=(2, datetime.datetime(2025, 2, 24, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,611 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 25, 0, 0)); args=(2, datetime.datetime(2025, 2, 25, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,620 utils (0.016) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 26, 0, 0)); args=(2, datetime.datetime(2025, 2, 26, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,625 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 27, 0, 0)); args=(2, datetime.datetime(2025, 2, 27, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:04,633 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 2, 28, 0, 0)); args=(2, datetime.datetime(2025, 2, 28, 0, 0)); alias=default
INFO 2024-11-22 13:38:04,638 basehttp "GET /dashboard/?month=2&year=2025 HTTP/1.1" 200 21004
DEBUG 2024-11-22 13:38:07,324 utils (0.000) QUERY = 'SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > %s AND "django_session"."session_key" = %s) LIMIT 21' - PARAMS = (datetime.datetime(2024, 11, 22, 8, 8, 7, 322247), '68uhdqjzs0kyrjckhv4cpe9iea6cl9ub'); args=(datetime.datetime(2024, 11, 22, 8, 8, 7, 322247), '68uhdqjzs0kyrjckhv4cpe9iea6cl9ub'); alias=default
DEBUG 2024-11-22 13:38:07,371 utils (0.000) QUERY = 'SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = %s LIMIT 21' - PARAMS = (2,); args=(2,); alias=default
DEBUG 2024-11-22 13:38:07,375 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 1, 0, 0)); args=(2, datetime.datetime(2025, 1, 1, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,380 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 2, 0, 0)); args=(2, datetime.datetime(2025, 1, 2, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,383 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 3, 0, 0)); args=(2, datetime.datetime(2025, 1, 3, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,386 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 4, 0, 0)); args=(2, datetime.datetime(2025, 1, 4, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,390 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 5, 0, 0)); args=(2, datetime.datetime(2025, 1, 5, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,394 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 6, 0, 0)); args=(2, datetime.datetime(2025, 1, 6, 0, 0)); alias=default
DEBUG 2024-11-22 13:38:07,398 utils (0.000) QUERY = 'SELECT "tasks_task"."id", "tasks_task"."user_id", "tasks_task"."title", "tasks_task"."description", "tasks_task"."due_date", "tasks_task"."is_completed" FROM "tasks_task" WHERE ("tasks_task"."user_id" = %s AND "tasks_task"."due_date" = %s)' - PARAMS = (2, datetime.datetime(2025, 1, 7, 0, 0)); args=(2, datetime.datetime(2025, 1, 7, 0, 0)); alias=default
